,game_num,pick_door,car_door,win
3660,3660,1,1,0
3661,3661,1,2,1
3662,3662,1,3,1
3663,3663,2,2,0
3664,3664,2,3,1
3665,3665,3,3,0
3666,3666,3,2,1
3667,3667,1,1,0
3668,3668,1,3,1
3669,3669,2,2,0
3670,3670,2,3,1
3671,3671,3,1,1
3672,3672,1,3,1
3673,3673,3,2,1
3674,3674,1,1,0
3675,3675,1,2,1
3676,3676,1,2,1
3677,3677,3,1,1
3678,3678,2,1,1
3679,3679,3,1,1
3680,3680,2,3,1
3681,3681,3,1,1
3682,3682,3,2,1
3683,3683,1,3,1
3684,3684,3,2,1
3685,3685,1,2,1
3686,3686,1,2,1
3687,3687,3,3,0
3688,3688,1,2,1
3689,3689,2,1,1
3690,3690,1,1,0
3691,3691,3,2,1
3692,3692,2,3,1
3693,3693,1,2,1
3694,3694,3,3,0
3695,3695,2,3,1
3696,3696,1,1,0
3697,3697,2,2,0
3698,3698,3,1,1
3699,3699,1,3,1
3700,3700,1,1,0
3701,3701,3,3,0
3702,3702,3,2,1
3703,3703,3,2,1
3704,3704,3,3,0
3705,3705,2,3,1
3706,3706,3,2,1
3707,3707,2,1,1
3708,3708,2,3,1
3709,3709,3,3,0
3710,3710,1,3,1
3711,3711,3,2,1
3712,3712,3,3,0
3713,3713,3,1,1
3714,3714,1,1,0
3715,3715,1,1,0
3716,3716,1,3,1
3717,3717,3,1,1
3718,3718,1,1,0
3719,3719,2,3,1
3720,3720,1,3,1
3721,3721,1,3,1
3722,3722,3,3,0
3723,3723,1,2,1
3724,3724,2,1,1
3725,3725,3,1,1
3726,3726,3,2,1
3727,3727,2,2,0
3728,3728,2,3,1
3729,3729,3,2,1
3730,3730,2,1,1
3731,3731,1,1,0
3732,3732,3,3,0
3733,3733,2,1,1
3734,3734,2,1,1
3735,3735,3,1,1
3736,3736,2,2,0
3737,3737,2,3,1
3738,3738,1,1,0
3739,3739,1,1,0
3740,3740,2,3,1
3741,3741,2,2,0
3742,3742,3,2,1
3743,3743,3,1,1
3744,3744,3,1,1
3745,3745,2,2,0
3746,3746,2,1,1
3747,3747,3,1,1
3748,3748,1,1,0
3749,3749,1,3,1
3750,3750,1,1,0
3751,3751,1,1,0
3752,3752,2,1,1
3753,3753,1,1,0
3754,3754,1,2,1
3755,3755,2,2,0
3756,3756,1,2,1
3757,3757,3,3,0
3758,3758,2,1,1
3759,3759,3,2,1
3760,3760,1,3,1
3761,3761,1,3,1
3762,3762,2,3,1
3763,3763,3,2,1
3764,3764,1,2,1
3765,3765,2,3,1
3766,3766,2,2,0
3767,3767,3,2,1
3768,3768,1,3,1
3769,3769,3,2,1
3770,3770,3,3,0
3771,3771,2,3,1
3772,3772,3,3,0
3773,3773,2,1,1
3774,3774,3,2,1
3775,3775,2,3,1
3776,3776,1,1,0
3777,3777,1,2,1
3778,3778,1,3,1
3779,3779,1,1,0
3780,3780,2,3,1
3781,3781,2,2,0
3782,3782,2,1,1
3783,3783,2,1,1
3784,3784,3,1,1
3785,3785,1,1,0
3786,3786,3,2,1
3787,3787,1,2,1
3788,3788,3,3,0
3789,3789,3,1,1
3790,3790,2,2,0
3791,3791,1,1,0
3792,3792,3,2,1
3793,3793,2,1,1
3794,3794,3,2,1
3795,3795,2,3,1
3796,3796,1,3,1
3797,3797,1,1,0
3798,3798,1,1,0
3799,3799,3,1,1
3800,3800,2,1,1
3801,3801,1,1,0
3802,3802,1,3,1
3803,3803,1,2,1
3804,3804,1,3,1
3805,3805,3,3,0
3806,3806,1,2,1
3807,3807,2,3,1
3808,3808,2,1,1
3809,3809,1,2,1
3810,3810,3,1,1
3811,3811,2,1,1
3812,3812,3,2,1
3813,3813,2,2,0
3814,3814,3,3,0
3815,3815,3,3,0
3816,3816,3,3,0
3817,3817,3,1,1
3818,3818,1,1,0
3819,3819,3,1,1
3820,3820,1,1,0
3821,3821,3,3,0
3822,3822,3,2,1
3823,3823,2,2,0
3824,3824,2,2,0
3825,3825,2,1,1
3826,3826,3,1,1
3827,3827,2,3,1
3828,3828,3,2,1
3829,3829,3,1,1
3830,3830,1,1,0
3831,3831,3,2,1
3832,3832,2,3,1
3833,3833,3,1,1
3834,3834,3,1,1
3835,3835,2,1,1
3836,3836,1,1,0
3837,3837,3,3,0
3838,3838,3,2,1
3839,3839,1,1,0
3840,3840,2,2,0
3841,3841,1,1,0
3842,3842,3,3,0
3843,3843,3,2,1
3844,3844,2,1,1
3845,3845,3,1,1
3846,3846,3,1,1
3847,3847,2,1,1
3848,3848,3,3,0
3849,3849,2,2,0
3850,3850,1,3,1
3851,3851,1,2,1
3852,3852,2,3,1
3853,3853,2,3,1
3854,3854,1,2,1
3855,3855,2,1,1
3856,3856,2,3,1
3857,3857,2,1,1
3858,3858,1,3,1
3859,3859,3,2,1
3860,3860,3,1,1
3861,3861,1,1,0
3862,3862,1,2,1
3863,3863,3,1,1
3864,3864,1,2,1
3865,3865,1,3,1
3866,3866,3,2,1
3867,3867,1,3,1
3868,3868,1,1,0
3869,3869,1,1,0
3870,3870,3,2,1
3871,3871,2,3,1
3872,3872,2,3,1
3873,3873,2,3,1
3874,3874,1,1,0
3875,3875,2,2,0
3876,3876,3,3,0
3877,3877,1,3,1
3878,3878,3,3,0
3879,3879,2,2,0
3880,3880,1,3,1
3881,3881,2,1,1
3882,3882,2,2,0
3883,3883,3,1,1
3884,3884,2,3,1
3885,3885,3,2,1
3886,3886,2,3,1
3887,3887,2,3,1
3888,3888,2,2,0
3889,3889,3,2,1
3890,3890,1,3,1
3891,3891,2,1,1
3892,3892,1,1,0
3893,3893,2,1,1
3894,3894,3,3,0
3895,3895,1,3,1
3896,3896,1,1,0
3897,3897,3,2,1
3898,3898,2,2,0
3899,3899,2,3,1
3900,3900,1,1,0
3901,3901,1,1,0
3902,3902,1,2,1
3903,3903,1,3,1
3904,3904,3,2,1
3905,3905,3,2,1
3906,3906,2,1,1
3907,3907,1,2,1
3908,3908,2,3,1
3909,3909,2,3,1
3910,3910,2,3,1
3911,3911,1,2,1
3912,3912,2,3,1
3913,3913,2,1,1
3914,3914,1,1,0
3915,3915,1,3,1
3916,3916,2,1,1
3917,3917,3,1,1
3918,3918,2,1,1
3919,3919,2,2,0
3920,3920,2,1,1
3921,3921,3,3,0
3922,3922,3,3,0
3923,3923,2,2,0
3924,3924,3,2,1
3925,3925,2,3,1
3926,3926,1,2,1
3927,3927,1,2,1
3928,3928,2,3,1
3929,3929,3,3,0
3930,3930,1,1,0
3931,3931,3,2,1
3932,3932,3,2,1
3933,3933,2,3,1
3934,3934,1,3,1
3935,3935,1,1,0
3936,3936,1,1,0
3937,3937,2,1,1
3938,3938,3,1,1
3939,3939,2,3,1
3940,3940,3,3,0
3941,3941,1,2,1
3942,3942,1,2,1
3943,3943,1,1,0
3944,3944,3,2,1
3945,3945,3,2,1
3946,3946,2,2,0
3947,3947,2,3,1
3948,3948,2,1,1
3949,3949,2,3,1
3950,3950,3,1,1
3951,3951,1,2,1
3952,3952,1,2,1
3953,3953,2,2,0
3954,3954,3,2,1
3955,3955,1,3,1
3956,3956,1,2,1
3957,3957,1,3,1
3958,3958,3,2,1
3959,3959,3,1,1
3960,3960,3,3,0
3961,3961,1,1,0
3962,3962,3,1,1
3963,3963,2,1,1
3964,3964,3,2,1
3965,3965,2,2,0
3966,3966,1,3,1
3967,3967,3,3,0
3968,3968,1,1,0
3969,3969,1,3,1
3970,3970,2,2,0
3971,3971,1,1,0
3972,3972,1,1,0
3973,3973,3,3,0
3974,3974,3,1,1
3975,3975,2,3,1
3976,3976,3,3,0
3977,3977,3,3,0
3978,3978,2,1,1
3979,3979,2,2,0
3980,3980,1,2,1
3981,3981,2,1,1
3982,3982,1,1,0
3983,3983,2,1,1
3984,3984,2,2,0
3985,3985,1,3,1
3986,3986,1,3,1
3987,3987,3,1,1
3988,3988,1,2,1
3989,3989,1,3,1
3990,3990,1,2,1
3991,3991,2,2,0
3992,3992,1,3,1
3993,3993,1,1,0
3994,3994,1,3,1
3995,3995,1,3,1
3996,3996,2,3,1
3997,3997,2,3,1
3998,3998,3,3,0
3999,3999,1,1,0
4000,4000,3,1,1
4001,4001,1,1,0
4002,4002,3,2,1
4003,4003,1,2,1
4004,4004,3,3,0
4005,4005,2,2,0
4006,4006,2,1,1
4007,4007,1,1,0
4008,4008,1,2,1
4009,4009,3,3,0
4010,4010,2,2,0
4011,4011,2,2,0
4012,4012,1,1,0
4013,4013,3,3,0
4014,4014,2,2,0
4015,4015,1,1,0
4016,4016,3,1,1
4017,4017,1,3,1
4018,4018,3,3,0
4019,4019,2,3,1
4020,4020,1,2,1
4021,4021,3,1,1
4022,4022,2,1,1
4023,4023,1,1,0
4024,4024,3,1,1
4025,4025,2,2,0
4026,4026,3,3,0
4027,4027,3,1,1
4028,4028,2,1,1
4029,4029,2,3,1
4030,4030,2,3,1
4031,4031,3,2,1
4032,4032,3,1,1
4033,4033,3,3,0
4034,4034,2,3,1
4035,4035,2,3,1
4036,4036,2,2,0
4037,4037,1,2,1
4038,4038,1,3,1
4039,4039,3,3,0
4040,4040,3,3,0
4041,4041,1,2,1
4042,4042,1,3,1
4043,4043,1,2,1
4044,4044,2,3,1
4045,4045,3,1,1
4046,4046,1,1,0
4047,4047,3,3,0
4048,4048,1,3,1
4049,4049,3,2,1
4050,4050,3,1,1
4051,4051,1,1,0
4052,4052,2,1,1
4053,4053,3,3,0
4054,4054,3,1,1
4055,4055,1,2,1
4056,4056,1,2,1
4057,4057,2,3,1
4058,4058,1,3,1
4059,4059,2,2,0
4060,4060,3,3,0
4061,4061,1,3,1
4062,4062,2,2,0
4063,4063,3,2,1
4064,4064,3,1,1
4065,4065,1,3,1
4066,4066,3,2,1
4067,4067,2,1,1
4068,4068,3,2,1
4069,4069,2,1,1
4070,4070,1,3,1
4071,4071,3,1,1
4072,4072,1,1,0
4073,4073,1,1,0
4074,4074,1,3,1
4075,4075,2,3,1
4076,4076,2,1,1
4077,4077,2,2,0
4078,4078,1,2,1
4079,4079,2,3,1
4080,4080,2,2,0
4081,4081,1,2,1
4082,4082,2,1,1
4083,4083,2,1,1
4084,4084,2,3,1
4085,4085,1,3,1
4086,4086,2,3,1
4087,4087,2,1,1
4088,4088,3,3,0
4089,4089,2,3,1
4090,4090,3,2,1
4091,4091,1,2,1
4092,4092,1,1,0
4093,4093,2,1,1
4094,4094,2,1,1
4095,4095,2,1,1
4096,4096,2,2,0
4097,4097,2,1,1
4098,4098,2,1,1
4099,4099,1,1,0
4100,4100,2,2,0
4101,4101,3,1,1
4102,4102,3,1,1
4103,4103,2,1,1
4104,4104,1,2,1
4105,4105,3,1,1
4106,4106,1,1,0
4107,4107,1,3,1
4108,4108,2,2,0
4109,4109,2,1,1
4110,4110,2,2,0
4111,4111,3,1,1
4112,4112,1,1,0
4113,4113,2,3,1
4114,4114,3,2,1
4115,4115,2,3,1
4116,4116,2,1,1
4117,4117,3,1,1
4118,4118,2,2,0
4119,4119,1,3,1
4120,4120,1,3,1
4121,4121,2,2,0
4122,4122,1,3,1
4123,4123,3,2,1
4124,4124,2,3,1
4125,4125,3,3,0
4126,4126,3,2,1
4127,4127,1,2,1
4128,4128,2,2,0
4129,4129,1,1,0
4130,4130,3,1,1
4131,4131,2,2,0
4132,4132,2,2,0
4133,4133,2,1,1
4134,4134,2,2,0
4135,4135,2,2,0
4136,4136,2,3,1
4137,4137,2,3,1
4138,4138,2,2,0
4139,4139,2,2,0
4140,4140,1,3,1
4141,4141,3,2,1
4142,4142,2,1,1
4143,4143,3,1,1
4144,4144,2,3,1
4145,4145,1,1,0
4146,4146,3,2,1
4147,4147,3,2,1
4148,4148,1,3,1
4149,4149,1,3,1
4150,4150,2,1,1
4151,4151,1,3,1
4152,4152,3,2,1
4153,4153,3,3,0
4154,4154,2,2,0
4155,4155,1,2,1
4156,4156,2,2,0
4157,4157,3,2,1
4158,4158,3,2,1
4159,4159,1,1,0
4160,4160,2,2,0
4161,4161,1,1,0
4162,4162,2,3,1
4163,4163,3,3,0
4164,4164,1,3,1
4165,4165,2,1,1
4166,4166,3,2,1
4167,4167,3,1,1
4168,4168,1,3,1
4169,4169,2,3,1
4170,4170,2,3,1
4171,4171,1,3,1
4172,4172,3,1,1
4173,4173,2,1,1
4174,4174,2,1,1
4175,4175,2,2,0
4176,4176,3,2,1
4177,4177,2,2,0
4178,4178,2,3,1
4179,4179,3,3,0
4180,4180,2,2,0
4181,4181,2,3,1
4182,4182,2,3,1
4183,4183,3,2,1
4184,4184,2,3,1
4185,4185,2,3,1
4186,4186,1,3,1
4187,4187,3,3,0
4188,4188,3,2,1
4189,4189,3,3,0
4190,4190,3,3,0
4191,4191,1,2,1
4192,4192,2,3,1
4193,4193,3,1,1
4194,4194,3,1,1
4195,4195,1,2,1
4196,4196,3,1,1
4197,4197,1,1,0
4198,4198,3,1,1
4199,4199,2,1,1
4200,4200,3,3,0
4201,4201,3,3,0
4202,4202,3,1,1
4203,4203,1,2,1
4204,4204,3,3,0
4205,4205,2,3,1
4206,4206,1,3,1
4207,4207,3,3,0
4208,4208,3,2,1
4209,4209,2,1,1
4210,4210,1,1,0
4211,4211,1,2,1
4212,4212,3,3,0
4213,4213,2,1,1
4214,4214,2,1,1
4215,4215,2,1,1
4216,4216,3,1,1
4217,4217,2,2,0
4218,4218,2,1,1
4219,4219,3,3,0
4220,4220,3,2,1
4221,4221,3,2,1
4222,4222,2,1,1
4223,4223,1,1,0
4224,4224,2,2,0
4225,4225,3,1,1
4226,4226,3,2,1
4227,4227,1,2,1
4228,4228,3,2,1
4229,4229,3,2,1
4230,4230,3,2,1
4231,4231,2,1,1
4232,4232,2,2,0
4233,4233,1,2,1
4234,4234,1,1,0
4235,4235,1,1,0
4236,4236,3,1,1
4237,4237,1,3,1
4238,4238,1,2,1
4239,4239,3,3,0
4240,4240,1,1,0
4241,4241,3,1,1
4242,4242,1,2,1
4243,4243,2,2,0
4244,4244,1,1,0
4245,4245,2,1,1
4246,4246,2,1,1
4247,4247,3,3,0
4248,4248,2,2,0
4249,4249,2,2,0
4250,4250,3,2,1
4251,4251,3,1,1
4252,4252,3,2,1
4253,4253,2,2,0
4254,4254,1,2,1
4255,4255,1,1,0
4256,4256,3,3,0
4257,4257,3,2,1
4258,4258,1,3,1
4259,4259,1,3,1
4260,4260,3,3,0
4261,4261,1,1,0
4262,4262,2,2,0
4263,4263,2,1,1
4264,4264,1,1,0
4265,4265,1,1,0
4266,4266,3,1,1
4267,4267,1,3,1
4268,4268,3,3,0
4269,4269,3,1,1
4270,4270,1,2,1
4271,4271,1,2,1
4272,4272,2,2,0
4273,4273,1,2,1
4274,4274,3,2,1
4275,4275,3,3,0
4276,4276,1,3,1
4277,4277,3,1,1
4278,4278,3,3,0
4279,4279,2,1,1
4280,4280,2,2,0
4281,4281,3,2,1
4282,4282,1,3,1
4283,4283,2,1,1
4284,4284,2,3,1
4285,4285,2,1,1
4286,4286,3,3,0
4287,4287,3,3,0
4288,4288,3,1,1
4289,4289,3,2,1
4290,4290,2,2,0
4291,4291,1,2,1
4292,4292,1,3,1
4293,4293,2,3,1
4294,4294,3,1,1
4295,4295,3,3,0
4296,4296,2,1,1
4297,4297,2,2,0
4298,4298,2,2,0
4299,4299,2,2,0
4300,4300,2,3,1
4301,4301,3,3,0
4302,4302,2,1,1
4303,4303,2,2,0
4304,4304,1,1,0
4305,4305,1,3,1
4306,4306,2,1,1
4307,4307,2,3,1
4308,4308,3,3,0
4309,4309,3,2,1
4310,4310,1,3,1
4311,4311,3,1,1
4312,4312,3,1,1
4313,4313,2,2,0
4314,4314,3,3,0
4315,4315,3,3,0
4316,4316,3,2,1
4317,4317,3,1,1
4318,4318,3,2,1
4319,4319,1,1,0
4320,4320,1,3,1
4321,4321,1,3,1
4322,4322,1,3,1
4323,4323,2,2,0
4324,4324,2,1,1
4325,4325,1,2,1
4326,4326,3,2,1
4327,4327,1,1,0
4328,4328,3,2,1
4329,4329,1,3,1
4330,4330,1,2,1
4331,4331,3,3,0
4332,4332,3,2,1
4333,4333,2,1,1
4334,4334,2,2,0
4335,4335,3,3,0
4336,4336,3,3,0
4337,4337,3,2,1
4338,4338,3,3,0
4339,4339,1,1,0
4340,4340,1,2,1
4341,4341,3,1,1
4342,4342,3,2,1
4343,4343,3,1,1
4344,4344,1,3,1
4345,4345,2,1,1
4346,4346,1,2,1
4347,4347,2,3,1
4348,4348,3,3,0
4349,4349,1,1,0
4350,4350,3,3,0
4351,4351,1,2,1
4352,4352,1,2,1
4353,4353,1,1,0
4354,4354,1,3,1
4355,4355,1,2,1
4356,4356,2,2,0
4357,4357,2,1,1
4358,4358,1,2,1
4359,4359,1,1,0
4360,4360,1,2,1
4361,4361,1,1,0
4362,4362,1,2,1
4363,4363,3,2,1
4364,4364,2,2,0
4365,4365,2,1,1
4366,4366,3,2,1
4367,4367,3,2,1
4368,4368,3,2,1
4369,4369,1,1,0
4370,4370,1,3,1
4371,4371,1,1,0
4372,4372,2,3,1
4373,4373,2,1,1
4374,4374,3,2,1
4375,4375,1,3,1
4376,4376,2,2,0
4377,4377,2,2,0
4378,4378,1,2,1
4379,4379,3,3,0
4380,4380,3,2,1
4381,4381,1,1,0
4382,4382,2,1,1
4383,4383,1,2,1
4384,4384,3,1,1
4385,4385,3,3,0
4386,4386,3,2,1
4387,4387,3,3,0
4388,4388,3,3,0
4389,4389,1,3,1
4390,4390,1,1,0
4391,4391,2,1,1
4392,4392,1,3,1
4393,4393,1,2,1
4394,4394,1,2,1
4395,4395,2,3,1
4396,4396,3,3,0
4397,4397,3,3,0
4398,4398,1,1,0
4399,4399,1,1,0
4400,4400,1,1,0
4401,4401,1,1,0
4402,4402,3,1,1
4403,4403,2,2,0
4404,4404,2,2,0
4405,4405,3,3,0
4406,4406,3,1,1
4407,4407,2,3,1
4408,4408,2,1,1
4409,4409,3,2,1
4410,4410,1,1,0
4411,4411,3,1,1
4412,4412,1,1,0
4413,4413,1,1,0
4414,4414,2,2,0
4415,4415,2,2,0
4416,4416,3,1,1
4417,4417,1,2,1
4418,4418,3,1,1
4419,4419,1,3,1
4420,4420,2,3,1
4421,4421,3,2,1
4422,4422,3,1,1
4423,4423,2,1,1
4424,4424,1,2,1
4425,4425,2,3,1
4426,4426,1,2,1
4427,4427,3,2,1
4428,4428,1,3,1
4429,4429,3,2,1
4430,4430,3,3,0
4431,4431,3,3,0
4432,4432,2,1,1
4433,4433,1,2,1
4434,4434,3,3,0
4435,4435,1,2,1
4436,4436,3,1,1
4437,4437,3,1,1
4438,4438,2,3,1
4439,4439,1,2,1
4440,4440,3,1,1
4441,4441,2,3,1
4442,4442,2,3,1
4443,4443,3,3,0
4444,4444,1,2,1
4445,4445,2,3,1
4446,4446,3,3,0
4447,4447,1,1,0
4448,4448,1,3,1
4449,4449,1,2,1
4450,4450,2,2,0
4451,4451,1,1,0
4452,4452,1,2,1
4453,4453,3,1,1
4454,4454,2,1,1
4455,4455,1,1,0
4456,4456,1,3,1
4457,4457,3,3,0
4458,4458,1,3,1
4459,4459,3,2,1
4460,4460,1,2,1
4461,4461,2,3,1
4462,4462,1,2,1
4463,4463,1,3,1
4464,4464,1,1,0
4465,4465,2,2,0
4466,4466,2,1,1
4467,4467,1,3,1
4468,4468,3,2,1
4469,4469,3,3,0
4470,4470,2,2,0
4471,4471,3,3,0
4472,4472,2,3,1
4473,4473,2,2,0
4474,4474,2,3,1
4475,4475,1,2,1
4476,4476,1,2,1
4477,4477,1,1,0
4478,4478,3,3,0
4479,4479,3,2,1
4480,4480,3,1,1
4481,4481,2,1,1
4482,4482,1,2,1
4483,4483,3,2,1
4484,4484,2,1,1
4485,4485,3,1,1
4486,4486,2,1,1
4487,4487,3,2,1
4488,4488,3,2,1
4489,4489,1,2,1
4490,4490,1,3,1
4491,4491,2,1,1
4492,4492,2,3,1
4493,4493,2,3,1
4494,4494,1,3,1
4495,4495,3,2,1
4496,4496,2,2,0
4497,4497,1,1,0
4498,4498,2,3,1
4499,4499,3,2,1
4500,4500,1,2,1
4501,4501,2,2,0
4502,4502,3,3,0
4503,4503,3,2,1
4504,4504,3,3,0
4505,4505,2,3,1
4506,4506,3,3,0
4507,4507,2,3,1
4508,4508,3,1,1
4509,4509,1,1,0
4510,4510,3,3,0
4511,4511,1,1,0
4512,4512,2,1,1
4513,4513,2,2,0
4514,4514,2,2,0
4515,4515,1,3,1
4516,4516,1,1,0
4517,4517,1,1,0
4518,4518,1,2,1
4519,4519,2,2,0
4520,4520,1,3,1
4521,4521,2,3,1
4522,4522,1,3,1
4523,4523,2,2,0
4524,4524,3,3,0
4525,4525,1,2,1
4526,4526,3,2,1
4527,4527,2,3,1
4528,4528,2,2,0
4529,4529,1,1,0
4530,4530,1,2,1
4531,4531,2,3,1
4532,4532,1,3,1
4533,4533,3,1,1
4534,4534,1,3,1
4535,4535,2,3,1
4536,4536,3,2,1
4537,4537,1,2,1
4538,4538,3,1,1
4539,4539,2,2,0
4540,4540,3,1,1
4541,4541,2,3,1
4542,4542,1,2,1
4543,4543,1,3,1
4544,4544,1,3,1
4545,4545,1,3,1
4546,4546,3,3,0
4547,4547,3,3,0
4548,4548,2,3,1
4549,4549,3,2,1
4550,4550,2,1,1
4551,4551,1,1,0
4552,4552,2,1,1
4553,4553,2,2,0
4554,4554,2,2,0
4555,4555,3,3,0
4556,4556,3,3,0
4557,4557,3,1,1
4558,4558,3,1,1
4559,4559,3,1,1
4560,4560,3,1,1
4561,4561,1,1,0
4562,4562,3,3,0
4563,4563,2,1,1
4564,4564,2,1,1
4565,4565,2,3,1
4566,4566,1,1,0
4567,4567,2,1,1
4568,4568,1,2,1
4569,4569,1,2,1
4570,4570,2,1,1
4571,4571,1,3,1
4572,4572,3,2,1
4573,4573,2,1,1
4574,4574,2,2,0
4575,4575,3,1,1
4576,4576,3,1,1
4577,4577,1,3,1
4578,4578,3,1,1
4579,4579,3,1,1
4580,4580,3,3,0
4581,4581,1,1,0
4582,4582,2,3,1
4583,4583,3,3,0
4584,4584,1,3,1
4585,4585,3,1,1
4586,4586,1,3,1
4587,4587,2,3,1
4588,4588,1,1,0
4589,4589,1,3,1
4590,4590,1,1,0
4591,4591,2,2,0
4592,4592,2,3,1
4593,4593,1,2,1
4594,4594,2,2,0
4595,4595,1,1,0
4596,4596,1,3,1
4597,4597,3,1,1
4598,4598,2,1,1
4599,4599,2,2,0
4600,4600,2,3,1
4601,4601,3,3,0
4602,4602,3,3,0
4603,4603,3,1,1
4604,4604,3,3,0
4605,4605,1,3,1
4606,4606,1,1,0
4607,4607,1,2,1
4608,4608,2,2,0
4609,4609,3,1,1
4610,4610,3,2,1
4611,4611,2,1,1
4612,4612,1,2,1
4613,4613,2,3,1
4614,4614,2,1,1
4615,4615,2,3,1
4616,4616,3,1,1
4617,4617,2,1,1
4618,4618,3,2,1
4619,4619,2,1,1
4620,4620,1,1,0
4621,4621,1,1,0
4622,4622,3,1,1
4623,4623,2,2,0
4624,4624,1,1,0
4625,4625,3,2,1
4626,4626,1,1,0
4627,4627,2,3,1
4628,4628,3,3,0
4629,4629,1,1,0
4630,4630,1,2,1
4631,4631,3,1,1
4632,4632,1,2,1
4633,4633,3,2,1
4634,4634,3,2,1
4635,4635,1,2,1
4636,4636,3,3,0
4637,4637,2,3,1
4638,4638,1,2,1
4639,4639,3,2,1
4640,4640,3,1,1
4641,4641,3,2,1
4642,4642,3,1,1
4643,4643,1,2,1
4644,4644,2,1,1
4645,4645,3,3,0
4646,4646,3,3,0
4647,4647,2,2,0
4648,4648,2,3,1
4649,4649,2,1,1
4650,4650,2,1,1
4651,4651,1,1,0
4652,4652,1,3,1
4653,4653,2,2,0
4654,4654,2,1,1
4655,4655,3,2,1
4656,4656,3,1,1
4657,4657,3,2,1
4658,4658,3,1,1
4659,4659,2,2,0
4660,4660,1,1,0
4661,4661,3,2,1
4662,4662,1,1,0
4663,4663,3,3,0
4664,4664,3,1,1
4665,4665,1,3,1
4666,4666,2,3,1
4667,4667,1,1,0
4668,4668,1,2,1
4669,4669,1,2,1
4670,4670,1,3,1
4671,4671,1,3,1
4672,4672,3,1,1
4673,4673,1,1,0
4674,4674,1,3,1
4675,4675,3,2,1
4676,4676,1,1,0
4677,4677,2,2,0
4678,4678,2,3,1
4679,4679,2,1,1
4680,4680,3,2,1
4681,4681,1,3,1
4682,4682,1,1,0
4683,4683,3,2,1
4684,4684,1,1,0
4685,4685,3,1,1
4686,4686,2,1,1
4687,4687,2,3,1
4688,4688,2,2,0
4689,4689,1,3,1
4690,4690,2,1,1
4691,4691,1,2,1
4692,4692,3,2,1
4693,4693,3,1,1
4694,4694,1,1,0
4695,4695,1,3,1
4696,4696,3,2,1
4697,4697,2,1,1
4698,4698,2,3,1
4699,4699,1,3,1
4700,4700,3,2,1
4701,4701,2,1,1
4702,4702,3,2,1
4703,4703,3,3,0
4704,4704,3,2,1
4705,4705,1,3,1
4706,4706,3,1,1
4707,4707,3,2,1
4708,4708,3,2,1
4709,4709,2,1,1
4710,4710,1,2,1
4711,4711,3,2,1
4712,4712,3,3,0
4713,4713,3,3,0
4714,4714,1,2,1
4715,4715,3,3,0
4716,4716,2,3,1
4717,4717,1,1,0
4718,4718,3,1,1
4719,4719,1,2,1
4720,4720,1,1,0
4721,4721,1,1,0
4722,4722,1,1,0
4723,4723,2,3,1
4724,4724,1,1,0
4725,4725,1,3,1
4726,4726,1,1,0
4727,4727,3,2,1
4728,4728,2,1,1
4729,4729,1,2,1
4730,4730,1,1,0
4731,4731,3,2,1
4732,4732,3,3,0
4733,4733,3,2,1
4734,4734,3,1,1
4735,4735,2,2,0
4736,4736,1,1,0
4737,4737,3,1,1
4738,4738,1,2,1
4739,4739,1,2,1
4740,4740,1,3,1
4741,4741,3,2,1
4742,4742,2,2,0
4743,4743,2,2,0
4744,4744,1,3,1
4745,4745,3,3,0
4746,4746,3,3,0
4747,4747,3,3,0
4748,4748,1,3,1
4749,4749,2,1,1
4750,4750,3,1,1
4751,4751,2,2,0
4752,4752,1,2,1
4753,4753,3,2,1
4754,4754,2,2,0
4755,4755,2,3,1
4756,4756,2,1,1
4757,4757,1,1,0
4758,4758,1,2,1
4759,4759,2,2,0
4760,4760,2,3,1
4761,4761,2,3,1
4762,4762,3,1,1
4763,4763,2,2,0
4764,4764,3,1,1
4765,4765,3,3,0
4766,4766,2,2,0
4767,4767,1,1,0
4768,4768,1,1,0
4769,4769,2,2,0
4770,4770,3,2,1
4771,4771,3,2,1
4772,4772,3,2,1
4773,4773,3,3,0
4774,4774,3,1,1
4775,4775,2,3,1
4776,4776,3,3,0
4777,4777,3,3,0
4778,4778,1,2,1
4779,4779,1,3,1
4780,4780,3,3,0
4781,4781,3,1,1
4782,4782,1,2,1
4783,4783,1,1,0
4784,4784,2,3,1
4785,4785,2,3,1
4786,4786,3,2,1
4787,4787,1,1,0
4788,4788,3,1,1
4789,4789,2,1,1
4790,4790,2,2,0
4791,4791,3,2,1
4792,4792,2,3,1
4793,4793,1,1,0
4794,4794,2,1,1
4795,4795,2,2,0
4796,4796,3,1,1
4797,4797,3,2,1
4798,4798,2,1,1
4799,4799,3,3,0
4800,4800,2,2,0
4801,4801,3,2,1
4802,4802,1,3,1
4803,4803,3,1,1
4804,4804,2,1,1
4805,4805,2,1,1
4806,4806,3,2,1
4807,4807,1,2,1
4808,4808,3,1,1
4809,4809,1,3,1
4810,4810,3,2,1
4811,4811,1,3,1
4812,4812,1,1,0
4813,4813,1,1,0
4814,4814,2,2,0
4815,4815,3,2,1
4816,4816,2,1,1
4817,4817,2,3,1
4818,4818,2,1,1
4819,4819,2,2,0
4820,4820,2,2,0
4821,4821,2,1,1
4822,4822,2,1,1
4823,4823,2,3,1
4824,4824,2,3,1
